memory_id,text,days_since_created,days_since_accessed,feedback_encoded,access_count_log,type_event,type_fact,type_goal,type_preference,type_task,human_score,human_label,type,created_at,last_accessed_at,access_count,feedback,ml_score,heuristic_score,ml_error,heuristic_error,ml_advantage
6ba34efd,User's mother tongue is Marathi,53,45,0,2.19722457733622,False,True,False,False,False,0.8,keep,fact,2026-06-06,2026-06-14,8,none,0.7266143731505685,0.491,0.0733856268494315,0.30900000000000005,0.23561437315056855
6c348e5f,User visited the doctor last month,62,45,0,1.3862943611198906,True,False,False,False,False,0.15,delete,event,2026-05-28,2026-06-14,3,none,0.15387720824640294,0.387,0.0038772082464029467,0.23700000000000002,0.23312279175359707
6c566013,Send the report to manager by end of day,51,4,0,1.3862943611198906,False,False,False,False,True,0.75,keep,task,2026-06-08,2026-07-25,3,none,0.6987446042290109,0.716,0.05125539577098914,0.03400000000000003,-0.017255395770989113
6c66b726,User likes detailed explanations,76,63,1,0.6931471805599453,False,False,False,True,False,0.75,keep,preference,2026-05-14,2026-05-27,1,positive,0.7416375602612549,0.464,0.008362439738745064,0.286,0.2776375602612549
6e513d39,User dislikes spicy food,34,30,1,3.091042453358316,False,False,False,True,False,0.85,keep,preference,2026-06-25,2026-06-29,21,positive,0.7736134036490523,0.745,0.07638659635094769,0.10499999999999998,0.028613403649052294
704f718a,User wants to buy a house within five years,34,18,1,0.6931471805599453,False,False,True,False,False,0.7,keep,goal,2026-06-25,2026-07-11,1,positive,0.7212638895657599,0.649,0.021263889565759975,0.050999999999999934,0.02973611043423996
72839287,User lives in Solapur,136,55,1,0.6931471805599453,False,True,False,False,False,0.6,keep,fact,2026-03-15,2026-06-04,1,positive,0.6652157889667172,0.453,0.0652157889667172,0.14699999999999996,0.08178421103328276
7396a4da,Return the library books by Thursday,72,23,0,3.295836866004329,False,False,False,False,True,0.15,delete,task,2026-05-18,2026-07-06,26,none,0.29152118167362695,0.725,0.14152118167362696,0.575,0.433478818326373
74668785,User wants to publish a research paper,32,24,0,2.8903717578961645,False,False,True,False,False,0.61,keep,goal,2026-06-27,2026-07-05,17,none,0.6612579430505987,0.675,0.05125794305059872,0.06500000000000006,0.013742056949401338
74e1c63b,User likes concise answers,64,30,0,3.1780538303479458,False,False,False,True,False,0.85,keep,preference,2026-05-26,2026-06-29,23,none,0.7198105596526815,0.651,0.1301894403473185,0.19899999999999995,0.06881055965268146
7507b89e,User dislikes long meetings,27,4,1,0.0,False,False,False,True,False,0.85,keep,preference,2026-07-02,2026-07-25,0,positive,0.8357284443357808,0.685,0.014271555664219227,0.16499999999999992,0.1507284443357807
759e44dd,User went on a trip to Goa,19,12,0,1.791759469228055,True,False,False,False,False,0.55,keep,event,2026-07-10,2026-07-17,5,none,0.36454993054306,0.579,0.18545006945694004,0.028999999999999915,-0.15645006945694012
76969b6d,User's favorite color is blue,118,79,0,1.0986122886681098,False,True,False,False,False,0.6,keep,fact,2026-04-02,2026-05-11,2,none,0.662005126138437,0.334,0.062005126138437006,0.26599999999999996,0.20399487386156295
771453fa,User wants to switch careers into AI,3,2,0,1.3862943611198906,False,False,True,False,False,0.7,keep,goal,2026-07-26,2026-07-27,3,none,0.7089058838851753,0.718,0.008905883885175325,0.018000000000000016,0.00909411611482469
796746fb,User wants to publish a research paper,54,44,0,0.6931471805599453,False,False,True,False,False,0.7,keep,goal,2026-06-05,2026-06-15,1,none,0.6477427895448281,0.43,0.05225721045517184,0.26999999999999996,0.21774278954482812
798fdf20,User prefers written instructions over videos,146,77,0,3.1780538303479458,False,False,False,True,False,0.85,keep,preference,2026-03-05,2026-05-13,23,none,0.8657886414532106,0.519,0.015788641453210572,0.33099999999999996,0.3152113585467894
79e264eb,Renew driving license this month,28,3,0,0.0,False,False,False,False,True,0.75,keep,task,2026-07-01,2026-07-26,0,none,0.7227292885042452,0.623,0.027270711495754774,0.127,0.09972928850424523
7abe326c,User prefers Android over iOS,31,30,-1,1.3862943611198906,False,False,False,True,False,0.25,delete,preference,2026-06-28,2026-06-29,3,negative,0.4278906262545448,0.421,0.17789062625454483,0.17099999999999999,-0.0068906262545448405
7c16dd48,User's favorite color is blue,71,31,0,1.3862943611198906,False,True,False,False,False,0.6,keep,fact,2026-05-19,2026-06-28,3,none,0.5645531148390475,0.486,0.03544688516095251,0.11399999999999999,0.07855311483904748
7c2624fa,User's hometown is Pune,161,76,1,0.6931471805599453,False,True,False,False,False,0.8,keep,fact,2026-02-18,2026-05-14,1,positive,0.7268576325240025,0.41,0.07314236747599756,0.39000000000000007,0.3168576325240025
7cade074,User wants to learn Spanish,30,0,0,0.0,False,False,True,False,False,0.7,keep,goal,2026-06-29,2026-07-29,0,none,0.785248184857249,0.635,0.08524818485724905,0.06499999999999995,-0.020248184857249107
7e999a50,User prefers email over calls,9,7,1,2.8903717578961645,False,False,False,True,False,0.1,delete,preference,2026-07-20,2026-07-22,17,positive,0.6231975656964667,0.871,0.5231975656964667,0.771,0.24780243430353333
7fd5789b,Pay electricity bill by Friday,68,56,-1,0.6931471805599453,False,False,False,False,True,0.15,delete,task,2026-05-22,2026-06-03,1,negative,0.3508062109760562,0.31,0.2008062109760562,0.16,-0.04080621097605619
8081e367,User lives in Solapur,100,71,-1,0.6931471805599453,False,True,False,False,False,0.25,delete,fact,2026-04-20,2026-05-19,1,negative,0.4197283515522074,0.218,0.1697283515522074,0.032,-0.1377283515522074
80d983c0,User wants to switch careers into AI,142,135,0,2.995732273553991,False,False,True,False,False,0.7,keep,goal,2026-03-09,2026-03-16,19,none,0.6134089153739769,0.471,0.08659108462602305,0.22899999999999998,0.14240891537397693
811d9e34,User wants to lose 5 kg,165,70,0,2.9444389791664403,False,False,True,False,False,0.7,keep,goal,2026-02-14,2026-05-20,18,none,0.6664744073197664,0.529,0.033525592680233585,0.17099999999999993,0.13747440731976635
834525f0,User wants to learn Spanish,137,32,0,2.079441541679836,False,False,True,False,False,0.7,keep,goal,2026-03-14,2026-06-27,7,none,0.6667032935811057,0.577,0.03329670641889426,0.123,0.08970329358110574
8375e183,User prefers Android over iOS,179,98,0,0.6931471805599453,False,False,False,True,False,0.75,keep,preference,2026-01-31,2026-04-22,1,none,0.7417183759509356,0.312,0.008281624049064407,0.438,0.4297183759509356
83a54f10,Renew driving license this month,108,25,0,3.295836866004329,False,False,False,False,True,0.15,delete,task,2026-04-12,2026-07-04,26,none,0.10256315986154303,0.714,0.04743684013845696,0.564,0.516563159861543
84d13817,Return the library books by Thursday,112,105,0,2.833213344056216,False,False,False,False,True,0.15,delete,task,2026-04-08,2026-04-15,16,none,0.08894219139252395,0.492,0.06105780860747605,0.34199999999999997,0.2809421913925239
85032c4d,Submit assignment by Monday,13,10,0,2.19722457733622,False,False,False,False,True,0.75,keep,task,2026-07-16,2026-07-19,8,none,0.6700375071808147,0.727,0.07996249281918533,0.02300000000000002,-0.056962492819185306
868ca2db,User wants to buy a house within five years,77,21,1,0.0,False,False,True,False,False,0.74,keep,goal,2026-05-13,2026-07-08,0,positive,0.6726159953877302,0.581,0.06738400461226979,0.15900000000000003,0.09161599538773024
89fd8b78,User visited the doctor last month,92,28,0,0.6931471805599453,True,False,False,False,False,0.15,delete,event,2026-04-28,2026-07-01,1,none,0.18704219496357471,0.405,0.03704219496357472,0.255,0.21795780503642528
8a0c8e15,User is left-handed,151,66,1,1.9459101490553128,False,True,False,False,False,0.8,keep,fact,2026-02-28,2026-05-24,6,positive,0.7629150740471228,0.519,0.03708492595287727,0.281,0.24391507404712276
8acc7930,User likes detailed explanations,157,11,0,0.6931471805599453,False,False,False,True,False,0.85,keep,preference,2026-02-22,2026-07-18,1,none,0.886420331295881,0.581,0.03642033129588107,0.269,0.23257966870411895
8b2a0977,User wants to buy a house within five years,97,82,0,1.6094379124341005,False,False,True,False,False,0.7,keep,goal,2026-04-23,2026-05-08,4,none,0.6692792489717723,0.412,0.03072075102822769,0.288,0.2572792489717723
8ba72f92,User plans to run a marathon next year,34,23,1,0.6931471805599453,False,False,True,False,False,0.7,keep,goal,2026-06-25,2026-07-06,1,positive,0.717627536057969,0.621,0.017627536057969073,0.07899999999999996,0.061372463942030886
8e047a0c,User works part-time at a bakery,115,67,1,2.19722457733622,False,True,False,False,False,0.68,keep,fact,2026-04-05,2026-05-23,8,positive,0.7369495422104616,0.535,0.05694954221046156,0.14500000000000002,0.08805045778953846
8fa910df,User wants to publish a research paper,117,82,0,2.3978952727983707,False,False,True,False,False,0.7,keep,goal,2026-04-03,2026-05-08,10,none,0.6938636972684658,0.47,0.0061363027315342045,0.22999999999999998,0.22386369726846578
9.91E+10,User likes detailed explanations,174,36,0,1.0986122886681098,False,False,False,True,False,0.85,keep,preference,2026-02-05,2026-06-23,2,none,0.8166715578741808,0.474,0.0333284421258192,0.376,0.3426715578741808
91214ef1,Call the dentist to reschedule appointment,99,83,1,1.791759469228055,False,False,False,False,True,0.15,delete,task,2026-04-21,2026-05-07,5,positive,0.16799643902454614,0.539,0.017996439024546146,0.389,0.37100356097545384
91f8971a,User likes concise answers,9,5,0,0.6931471805599453,False,False,False,True,False,0.85,keep,preference,2026-07-20,2026-07-24,1,none,0.8075706930437345,0.627,0.042429306956265456,0.22299999999999998,0.18057069304373452
92bdc783,User wants to run a marathon next year,98,35,0,2.70805020110221,False,False,True,False,False,0.7,keep,goal,2026-04-22,2026-06-24,14,none,0.653608446321573,0.61,0.046391553678426956,0.08999999999999997,0.04360844632157301
932be6c1,User attended a college hackathon,125,19,1,0.6931471805599453,True,False,False,False,False,0.55,keep,event,2026-03-26,2026-07-10,1,positive,0.3672219627949853,0.553,0.18277803720501473,0.0030000000000000027,-0.17977803720501473
9347bf1f,Call the dentist to reschedule appointment,87,14,0,0.0,False,False,False,False,True,0.15,delete,task,2026-05-03,2026-07-15,0,none,0.19385424514817384,0.539,0.04385424514817385,0.389,0.3451457548518262
93ef16ba,Renew driving license this month,119,23,-1,0.6931471805599453,False,False,False,False,True,0.15,delete,task,2026-04-01,2026-07-06,1,negative,0.17001785231898256,0.436,0.020017852318982565,0.28600000000000003,0.26598214768101747
942d8275,User wants to learn Spanish,169,101,0,1.6094379124341005,False,False,True,False,False,0.65,keep,goal,2026-02-10,2026-04-19,4,none,0.5888019506469339,0.391,0.061198049353066164,0.259,0.19780195064693384
94cfb07a,User prefers dark mode,82,12,-1,0.0,False,False,False,True,False,0.3,delete,preference,2026-05-08,2026-07-17,0,negative,0.4052934670164986,0.423,0.10529346701649861,0.123,0.01770653298350139
94ffcc0b,User celebrated their birthday recently,81,33,-1,1.3862943611198906,True,False,False,False,False,0.15,delete,event,2026-05-09,2026-06-26,3,negative,0.20470290097780422,0.333,0.054702900977804225,0.18300000000000002,0.1282970990221958
95ca1cb2,User owns a dog named Max,133,92,1,0.6931471805599453,False,True,False,False,False,0.48,delete,fact,2026-03-18,2026-04-28,1,positive,0.5078872393589956,0.388,0.02788723935899562,0.09199999999999997,0.06411276064100435
966f7184,Renew driving license this month,172,165,0,0.6931471805599453,False,False,False,False,True,0.15,delete,task,2026-02-07,2026-02-14,1,none,0.11798422271897678,0.309,0.032015777281023214,0.159,0.1269842227189768
972670f4,User has two younger siblings,87,85,0,0.0,False,True,False,False,False,0.6,keep,fact,2026-05-03,2026-05-05,0,none,0.5345957800960813,0.246,0.06540421990391865,0.354,0.28859578009608133
9742ae38,Finish reading the assigned book by next week,122,12,0,1.791759469228055,False,False,False,False,True,0.15,delete,task,2026-03-29,2026-07-17,5,none,0.2274223250045702,0.684,0.07742232500457022,0.534,0.4565776749954298
9749b760,User's hometown is Pune,135,93,0,1.0986122886681098,False,True,False,False,False,0.8,keep,fact,2026-03-16,2026-04-27,2,none,0.5401655570917592,0.317,0.25983444290824087,0.48300000000000004,0.22316555709175917
98385824,User has a cat named Whiskers,41,27,0,0.0,False,True,False,False,False,0.6,keep,fact,2026-06-18,2026-07-02,0,none,0.6894076673842859,0.404,0.08940766738428596,0.19599999999999995,0.10659233261571399
98e82175,Pay electricity bill by Friday,76,25,0,2.5649493574615367,False,False,False,False,True,0.15,delete,task,2026-05-14,2026-07-04,12,none,0.29152118167362695,0.661,0.14152118167362696,0.511,0.3694788183263731
98f3713c,User attended a wedding last weekend,115,47,0,1.791759469228055,True,False,False,False,False,0.15,delete,event,2026-04-05,2026-06-12,5,none,0.22017880065656198,0.41,0.07017880065656198,0.26,0.18982119934343802
99a93444,Renew driving license this month,114,11,1,0.6931471805599453,False,False,False,False,True,0.15,delete,task,2026-04-06,2026-07-18,1,positive,0.18944545087348214,0.711,0.03944545087348214,0.5609999999999999,0.5215545491265178
99b1d7b6,User visited the doctor last month,93,73,0,0.0,True,False,False,False,False,0.15,delete,event,2026-04-27,2026-05-17,0,none,0.2114672941535317,0.219,0.06146729415353169,0.069,0.007532705846468313
9ba19fb2,User is preparing for interviews,163,48,0,1.6094379124341005,False,False,True,False,False,0.7,keep,goal,2026-02-16,2026-06-11,4,none,0.7044908403091756,0.484,0.004490840309175681,0.21599999999999997,0.2115091596908243
9c313272,User celebrated their birthday recently,59,37,0,0.0,True,False,False,False,False,0.15,delete,event,2026-05-31,2026-06-22,0,none,0.17674130356560544,0.315,0.026741303565605445,0.165,0.13825869643439456
9c6c87f8,User dislikes long meetings,50,8,0,0.0,False,False,False,True,False,0.85,keep,preference,2026-06-09,2026-07-21,0,none,0.7632352514392715,0.552,0.08676474856072847,0.29799999999999993,0.21123525143927147
9d27a69b,Pay electricity bill by Friday,74,39,-1,1.6094379124341005,False,False,False,False,True,0.15,delete,task,2026-05-16,2026-06-20,4,negative,0.35281159297187176,0.43,0.20281159297187176,0.28,0.07718840702812826
9dded6f0,Send the report to manager by end of day,26,25,0,1.0986122886681098,False,False,False,False,True,0.75,keep,task,2026-07-03,2026-07-04,2,none,0.6665712891884965,0.554,0.08342871081150349,0.19599999999999995,0.11257128918849646
9e03ee07,User owns a dog named Max,30,14,0,3.295836866004329,False,True,False,False,False,0.6,keep,fact,2026-06-29,2026-07-15,26,none,0.67571398192678,0.719,0.07571398192678003,0.119,0.04328601807321997
9e0ec121,User is learning Spanish,53,33,1,0.6931471805599453,False,False,True,False,False,0.62,keep,goal,2026-06-06,2026-06-26,1,positive,0.7137009698230553,0.572,0.09370096982305531,0.04800000000000004,-0.04570096982305527
9e81b5f5,Renew driving license this month,109,23,0,0.6931471805599453,False,False,False,False,True,0.15,delete,task,2026-04-11,2026-07-06,1,none,0.13739621358512408,0.536,0.012603786414875917,0.386,0.3733962135851241
9ef5d898,Submit assignment by Monday,81,54,0,0.6931471805599453,False,False,False,False,True,0.15,delete,task,2026-05-09,2026-06-05,1,none,0.09433773515804376,0.415,0.05566226484195623,0.265,0.20933773515804377
9f4b979e,User has a cat named Whiskers,149,85,0,0.6931471805599453,False,True,False,False,False,0.6,keep,fact,2026-03-02,2026-05-05,1,none,0.5923619696552325,0.297,0.00763803034476751,0.303,0.2953619696552325
9f98090c,User had a job interview last week,55,34,0,0.6931471805599453,True,False,False,False,False,0.15,delete,event,2026-06-04,2026-06-25,1,none,0.20638655898037606,0.378,0.05638655898037606,0.228,0.17161344101962395
9fb02dc5,User attended a college hackathon,88,1,0,0.0,True,False,False,False,False,0.55,keep,event,2026-05-02,2026-07-28,0,none,0.4300638225551505,0.536,0.11993617744484952,0.014000000000000012,-0.10593617744484951
a07a3cde,User has a cat named Whiskers,42,19,0,0.0,False,True,False,False,False,0.6,keep,fact,2026-06-17,2026-07-10,0,none,0.6474155707242496,0.448,0.04741557072424962,0.15199999999999997,0.10458442927575035
a1d3f2a6,User is preparing for interviews,39,33,0,2.079441541679836,False,False,True,False,False,0.7,keep,goal,2026-06-20,2026-06-26,7,none,0.7463291229555896,0.573,0.04632912295558966,0.127,0.08067087704441034
a2f00dff,Return the library books by Thursday,41,30,0,1.791759469228055,False,False,False,False,True,0.75,keep,task,2026-06-18,2026-06-29,5,none,0.6714370977467418,0.58,0.07856290225325824,0.17000000000000004,0.0914370977467418
a30fde0c,User had a job interview last week,135,78,0,0.6931471805599453,True,False,False,False,False,0.15,delete,event,2026-03-16,2026-05-12,1,none,0.132203092086824,0.261,0.017796907913176008,0.11100000000000002,0.09320309208682401
a38ff727,User has a cat named Whiskers,137,101,0,2.995732273553991,False,True,False,False,False,0.22,delete,fact,2026-03-14,2026-04-19,19,none,0.5535023971171233,0.447,0.3335023971171234,0.227,-0.10650239711712337
a49bc5cf,User wants to publish a research paper,178,162,0,1.791759469228055,False,False,True,False,False,0.65,keep,goal,2026-02-01,2026-02-17,5,none,0.6122553240321126,0.375,0.03774467596788744,0.275,0.23725532403211258
a5025a6c,User wants to run a marathon next year,101,89,-1,0.6931471805599453,False,False,True,False,False,0.2,delete,goal,2026-04-19,2026-05-01,1,negative,0.2943558655483997,0.237,0.0943558655483997,0.03699999999999998,-0.05735586554839972
a5198cc5,User is learning Spanish,60,55,0,0.6931471805599453,False,False,True,False,False,0.7,keep,goal,2026-05-30,2026-06-04,1,none,0.6247509592796451,0.398,0.07524904072035488,0.30199999999999994,0.22675095927964506
a64c9454,User has a cat named Whiskers,8,5,-1,1.791759469228055,False,True,False,False,False,0.25,delete,fact,2026-07-21,2026-07-24,5,negative,0.35059182976872605,0.577,0.10059182976872605,0.32699999999999996,0.2264081702312739
a6a17521,User celebrated their birthday recently,44,20,0,1.6094379124341005,True,False,False,False,False,0.55,keep,event,2026-06-15,2026-07-09,4,none,0.3139770768642782,0.514,0.23602292313572182,0.03600000000000003,-0.2000229231357218
a6ff20c6,User wants to lose 5 kg,34,5,1,1.6094379124341005,False,False,True,False,False,0.9,keep,goal,2026-06-25,2026-07-24,4,positive,0.7785843092665187,0.809,0.12141569073348135,0.09099999999999997,-0.030415690733481382
a76edc0e,User wants to lose 5 kg,31,18,0,0.6931471805599453,False,False,True,False,False,0.67,keep,goal,2026-06-28,2026-07-11,1,none,0.7312376633439662,0.549,0.06123766334396619,0.121,0.05976233665603381
aa1b816a,User prefers written instructions over videos,137,6,1,1.791759469228055,False,False,False,True,False,0.85,keep,preference,2026-03-14,2026-07-23,5,positive,0.8240507334263761,0.799,0.02594926657362384,0.050999999999999934,0.025050733426376093
aa8902b0,User wants to publish a research paper,20,18,0,1.6094379124341005,False,False,True,False,False,0.7,keep,goal,2026-07-09,2026-07-11,4,none,0.7045574513567694,0.616,0.0045574513567694375,0.08399999999999996,0.07944254864323053
aa8b4013,Return the library books by Thursday,167,81,0,3.367295829986474,False,False,False,False,True,0.15,delete,task,2026-02-12,2026-05-09,28,none,0.12509910421731854,0.557,0.024900895782681454,0.40700000000000003,0.3820991042173186
aa8ba5ce,User is left-handed,122,33,0,0.0,False,True,False,False,False,0.8,keep,fact,2026-03-29,2026-06-26,0,none,0.6975789568259202,0.377,0.10242104317407985,0.42300000000000004,0.3205789568259202
ad9496f3,User dislikes spicy food,83,36,0,1.791759469228055,False,False,False,True,False,0.85,keep,preference,2026-05-07,2026-06-23,5,none,0.8571077179169266,0.525,0.007107717916926659,0.32499999999999996,0.3178922820830733
adcc8b2c,Pay electricity bill by Friday,33,4,0,1.3862943611198906,False,False,False,False,True,0.75,keep,task,2026-06-26,2026-07-25,3,none,0.7060711300369771,0.716,0.04392886996302292,0.03400000000000003,-0.00992886996302289
add9b05e,User plans to run a marathon next year,94,14,1,3.218875824868201,False,False,True,False,False,0.7,keep,goal,2026-04-26,2026-07-15,24,positive,0.7285771541281271,0.859,0.028577154128127114,0.15900000000000003,0.13042284587187292
ae500911,User's favorite color is blue,104,93,1,0.6931471805599453,False,True,False,False,False,0.48,delete,fact,2026-04-16,2026-04-27,1,positive,0.48488414008264513,0.387,0.00488414008264515,0.09299999999999997,0.08811585991735482
aeffe543,User prefers Python over Java,138,83,0,1.791759469228055,False,False,False,True,False,0.85,keep,preference,2026-03-13,2026-05-07,5,none,0.8316525547134854,0.409,0.018347445286514552,0.441,0.42265255471348545
b204529e,User wears glasses,118,68,-1,0.0,False,True,False,False,False,0.8,keep,fact,2026-04-02,2026-05-22,0,negative,0.521938968266485,0.173,0.27806103173351504,0.627,0.34893896826648496
b3693684,User's birthday is in March,179,170,0,1.0986122886681098,False,True,False,False,False,0.8,keep,fact,2026-01-31,2026-02-09,2,none,0.5810547577945954,0.278,0.21894524220540468,0.522,0.30305475779459534
b388b083,User plans to run a marathon next year,94,5,1,1.791759469228055,False,False,True,False,False,0.9,keep,goal,2026-04-26,2026-07-24,5,positive,0.8108104273525053,0.822,0.08918957264749472,0.07800000000000007,-0.01118957264749465
b3d744d5,User wants to lose 5 kg,160,62,0,1.791759469228055,False,False,True,False,False,0.7,keep,goal,2026-02-19,2026-05-28,5,none,0.710303653309815,0.461,0.010303653309815086,0.23899999999999993,0.22869634669018485
b614d940,User works part-time at a bakery,139,134,0,0.6931471805599453,False,True,False,False,False,0.22,delete,fact,2026-03-12,2026-03-17,1,none,0.5027078238505455,0.259,0.2827078238505455,0.03900000000000001,-0.24370782385054549
b7ee9c6b,User is vegetarian,35,16,1,1.0986122886681098,False,True,False,False,False,0.6,keep,fact,2026-06-24,2026-07-13,2,positive,0.6769615041111822,0.646,0.07696150411118219,0.04600000000000004,-0.030961504111182148
b7f4506d,User has two younger siblings,80,43,1,1.3862943611198906,False,True,False,False,False,0.75,keep,fact,2026-05-10,2026-06-16,3,positive,0.6881807999099928,0.539,0.06181920009000719,0.21099999999999997,0.14918079990999278
b82e3176,User's hometown is Pune,24,23,0,1.791759469228055,False,True,False,False,False,0.8,keep,fact,2026-07-05,2026-07-06,5,none,0.7596682800168426,0.556,0.04033171998315743,0.244,0.20366828001684256
b85b53ee,User wants to buy a house within five years,152,27,0,0.6931471805599453,False,False,True,False,False,0.58,keep,goal,2026-02-27,2026-07-02,1,none,0.6629674077169222,0.5,0.08296740771692224,0.07999999999999996,-0.002967407716922277
bb0e01cb,User likes minimalist design,116,113,0,0.6931471805599453,False,False,False,True,False,0.75,keep,preference,2026-04-04,2026-04-07,1,none,0.7172240333045059,0.3,0.032775966695494096,0.45,0.4172240333045059
bb18b08d,User wants to switch careers into AI,133,115,0,0.6931471805599453,False,False,True,False,False,0.3,delete,goal,2026-03-18,2026-04-05,1,none,0.4999494249962188,0.314,0.19994942499621882,0.014000000000000012,-0.1859494249962188
bb1d70c5,Renew driving license this month,123,9,0,0.0,False,False,False,False,True,0.15,delete,task,2026-03-28,2026-07-20,0,none,0.17119943845548724,0.575,0.021199438455487246,0.42499999999999993,0.4038005615445127
bc4eead8,User is left-handed,153,129,0,1.791759469228055,False,True,False,False,False,0.8,keep,fact,2026-02-26,2026-03-22,5,none,0.6532734696645603,0.341,0.1467265303354397,0.459,0.3122734696645603
bc783fae,User prefers tea over coffee,82,21,0,1.0986122886681098,False,False,False,True,False,0.85,keep,preference,2026-05-08,2026-07-08,2,none,0.8343345910633745,0.546,0.01566540893662549,0.30399999999999994,0.28833459106337445
bcf62861,Pay electricity bill by Friday,180,159,1,0.6931471805599453,False,False,False,False,True,0.15,delete,task,2026-01-30,2026-02-20,1,positive,0.13074161563625528,0.411,0.01925838436374472,0.261,0.2417416156362553
bd7a66ad,User is saving up to buy a house,25,16,0,0.6931471805599453,False,False,True,False,False,0.69,keep,goal,2026-07-04,2026-07-13,1,none,0.7823734029396204,0.562,0.09237340293962049,0.1279999999999999,0.035626597060379406
be42fd9d,User's phone number ends in 4471,157,155,0,1.0986122886681098,False,True,False,False,False,0.8,keep,fact,2026-02-22,2026-02-24,2,none,0.6437511676403634,0.281,0.1562488323596366,0.519,0.3627511676403634
be6c0ef2,Finish reading the assigned book by next week,24,12,0,1.0986122886681098,False,False,False,False,True,0.75,keep,task,2026-07-05,2026-07-17,2,none,0.7077558464234757,0.633,0.042244153576524335,0.11699999999999999,0.07475584642347566
bf0746c9,User wants to learn guitar,105,14,0,2.079441541679836,False,False,True,False,False,0.7,keep,goal,2026-04-15,2026-07-15,7,none,0.722277648503026,0.676,0.02227764850302605,0.02399999999999991,0.0017223514969738618
bf22b533,User wants to run a marathon next year,165,130,0,3.332204510175204,False,False,True,False,False,0.65,keep,goal,2026-02-14,2026-03-21,27,none,0.6066964849748762,0.497,0.04330351502512386,0.15300000000000002,0.10969648497487616
c21a5b7f,User wants to buy a house within five years,102,69,0,0.0,False,False,True,False,False,0.65,keep,goal,2026-04-18,2026-05-21,0,none,0.6391751688308265,0.316,0.010824831169173543,0.334,0.3231751688308265
c427b43d,User prefers Android over iOS,113,5,-1,1.791759469228055,False,False,False,True,False,0.3,delete,preference,2026-04-07,2026-07-24,5,negative,0.402311624282956,0.607,0.10231162428295604,0.307,0.20468837571704396
c5128e41,User wants to publish a research paper,87,70,0,3.218875824868201,False,False,True,False,False,0.7,keep,goal,2026-05-03,2026-05-20,24,none,0.6527134324953836,0.549,0.04728656750461635,0.1509999999999999,0.10371343249538356
c5a797a6,User is allergic to peanuts,91,58,-1,1.3862943611198906,False,True,False,False,False,0.8,keep,fact,2026-04-29,2026-06-01,3,negative,0.49843939285770833,0.296,0.3015606071422917,0.504,0.2024393928577083
c6ad68d5,Renew driving license this month,157,22,0,0.6931471805599453,False,False,False,False,True,0.15,delete,task,2026-02-22,2026-07-07,1,none,0.20927201010477536,0.541,0.05927201010477537,0.391,0.3317279898952247
c6f0b441,User is allergic to peanuts,95,38,0,1.3862943611198906,False,True,False,False,False,0.8,keep,fact,2026-04-25,2026-06-21,3,none,0.7181938723599522,0.457,0.0818061276400478,0.343,0.26119387235995223
c751089e,User visited the doctor last month,39,21,0,1.0986122886681098,True,False,False,False,False,0.15,delete,event,2026-06-20,2026-07-08,2,none,0.24658245692111433,0.471,0.09658245692111433,0.32099999999999995,0.22441754307888562
c893bf7c,User prefers Python over Java,1,1,0,1.0986122886681098,False,False,False,True,False,0.85,keep,preference,2026-07-28,2026-07-28,2,none,0.7447954955661072,0.691,0.10520450443389273,0.15900000000000003,0.0537954955661073
c8be69cd,User has a cat named Whiskers,61,13,0,1.6094379124341005,False,True,False,False,False,0.6,keep,fact,2026-05-29,2026-07-16,4,none,0.6072038777788561,0.603,0.007203877778856116,0.0030000000000000027,-0.004203877778856113
ccc10870,User is allergic to peanuts,82,16,0,0.6931471805599453,False,True,False,False,False,0.8,keep,fact,2026-05-08,2026-07-13,1,none,0.73885867891522,0.517,0.0611413210847801,0.28300000000000003,0.22185867891521993
cceae8a7,User celebrated their birthday recently,153,81,0,3.258096538021482,True,False,False,False,False,0.15,delete,event,2026-02-26,2026-05-09,25,none,0.24369752750671633,0.444,0.09369752750671634,0.29400000000000004,0.2003024724932837
cd87c9db,Book flight tickets before price increase,122,38,0,2.9444389791664403,False,False,False,False,True,0.15,delete,task,2026-03-29,2026-06-21,18,none,0.13546201162656704,0.631,0.014537988373432953,0.481,0.46646201162656703
ce185c87,Renew driving license this month,125,81,-1,0.0,False,False,False,False,True,0.15,delete,task,2026-03-26,2026-05-09,0,negative,0.11954095751963893,0.212,0.030459042480361062,0.062,0.03154095751963894
ce76b78c,User attended a college hackathon,45,40,0,0.6931471805599453,True,False,False,False,False,0.15,delete,event,2026-06-14,2026-06-19,1,none,0.2684523180291779,0.354,0.11845231802917791,0.204,0.08554768197082208
ceb82452,User visited the doctor last month,84,49,0,0.6931471805599453,True,False,False,False,False,0.15,delete,event,2026-05-06,2026-06-10,1,none,0.18605055285123917,0.324,0.036050552851239176,0.17400000000000002,0.13794944714876084
cf79d101,Return the library books by Thursday,28,7,-1,0.6931471805599453,False,False,False,False,True,0.75,keep,task,2026-07-01,2026-07-22,1,negative,0.5656791839610892,0.541,0.18432081603891082,0.20899999999999996,0.024679183961089146
cf81d268,User wants to publish a research paper,164,83,0,1.6094379124341005,False,False,True,False,False,0.7,keep,goal,2026-02-15,2026-05-07,4,none,0.6418635223030899,0.411,0.058136477696910105,0.289,0.23086352230308987
